date	rr	etp	tx	tn	rg	ux	un	vt	tm
02-02-1983	0	3.1	24.5	18	14.96	-999	-999	-999	-999
03-02-1983	0	3.9	25.4	16.5	18.91	-999	-999	-999	-999
04-02-1983	4	3.3	26	17.5	16.08	-999	-999	-999	-999
05-02-1983	0	3	26.4	19	14.67	-999	-999	-999	-999
06-02-1983	0	2.7	25.6	18.8	13.33	-999	-999	-999	-999
07-02-1983	1.5	2.4	25.9	13.9	11.91	-999	-999	-999	-999
08-02-1983	0	4.6	27.5	18.2	21.76	-999	-999	-999	-999
09-02-1983	0	3.3	25.6	18	15.97	-999	-999	-999	-999
10-02-1983	0	5	27.6	17.9	23.64	-999	-999	-999	-999
11-02-1983	0.5	5	27.4	18	23.82	-999	-999	-999	-999
12-02-1983	2.6	2.6	26.4	18.5	12.71	-999	-999	-999	-999
13-02-1983	100	3.2	26	19.5	15.59	-999	-999	-999	-999
14-02-1983	0	3.9	27	18.5	18.91	-999	-999	-999	-999
15-02-1983	0	4	27.5	18.4	19.39	-999	-999	-999	-999
16-02-1983	0	4.4	26.4	17.4	21.21	-999	-999	-999	-999
17-02-1983	2.5	5.5	27.4	17.5	25.86	-999	-999	-999	-999
18-02-1983	0.4	2.4	25	18.9	12.08	-999	-999	-999	-999
19-02-1983	0	4.8	27.5	20.4	22.83	-999	-999	-999	-999
20-02-1983	0.1	2.6	26	20	12.87	-999	-999	-999	-999
21-02-1983	0	3	25.9	19.1	14.58	-999	-999	-999	-999
22-02-1983	0	4.1	26.9	19.2	19.6	-999	-999	-999	-999
23-02-1983	0.7	2.4	25.5	19	11.92	-999	-999	-999	-999
24-02-1983	2.5	2.2	25.1	18.9	11.22	-999	-999	-999	-999
25-02-1983	0	3.2	26.4	18.5	15.55	-999	-999	-999	-999
26-02-1983	0	3.5	25.8	19	16.8	-999	-999	-999	-999
27-02-1983	0	3.3	26.5	19.9	16.21	-999	-999	-999	-999
28-02-1983	0.5	2.2	25.4	20	10.84	-999	-999	-999	-999
01-03-1983	0	2.4	26.4	19	11.94	-999	-999	-999	-999
02-03-1983	12.9	3.7	28	19	17.65	-999	-999	-999	-999
03-03-1983	17	2.7	25.5	19.1	13.52	-999	-999	-999	-999
04-03-1983	0.2	2.4	25.6	19.1	11.72	-999	-999	-999	-999
05-03-1983	0	3	26.4	19	14.67	-999	-999	-999	-999
06-03-1983	4.9	3	25.6	18.4	14.53	-999	-999	-999	-999
07-03-1983	0	3.8	25.9	17.8	18.1	-999	-999	-999	-999
08-03-1983	0	3.9	25.6	17.9	18.85	-999	-999	-999	-999
09-03-1983	1.5	2.5	24.9	18	12.24	-999	-999	-999	-999
10-03-1983	6.9	2.2	24	18.9	10.85	-999	-999	-999	-999
11-03-1983	0	3.8	25.1	17	18.13	-999	-999	-999	-999
12-03-1983	0	3.8	25.5	16.8	18.42	-999	-999	-999	-999
13-03-1983	0	2.8	24.4	16.9	13.7	-999	-999	-999	-999
14-03-1983	0	3	24.5	16.5	14.58	-999	-999	-999	-999
15-03-1983	0	2.9	24.7	16.5	14.22	-999	-999	-999	-999
16-03-1983	1.3	1.5	24.5	17	8.05	-999	-999	-999	-999
17-03-1983	0.4	1.9	24	16.5	9.57	-999	-999	-999	-999
18-03-1983	6.9	1.6	24.6	18.5	8.53	-999	-999	-999	-999
19-03-1983	0	3.9	25.5	18.9	18.54	-999	-999	-999	-999
20-03-1983	27	2	24.6	18	10.1	-999	-999	-999	-999
21-03-1983	29	1.7	23.8	18	8.57	-999	-999	-999	-999
22-03-1983	0	3.6	25.8	17.9	17.38	-999	-999	-999	-999
23-03-1983	0.3	3.9	24.6	16.5	18.85	-999	-999	-999	-999
24-03-1983	0	2.5	23.6	17	12.21	-999	-999	-999	-999
25-03-1983	0	4.2	25.1	15.5	20.18	-999	-999	-999	-999
26-03-1983	0	1.9	22.8	15.6	9.54	-999	-999	-999	-999
27-03-1983	8.5	1.7	23.9	16.9	8.62	-999	-999	-999	-999
28-03-1983	0.9	3.6	25.9	16.9	17.34	-999	-999	-999	-999
29-03-1983	0	2.6	24	17	12.7	-999	-999	-999	-999
30-03-1983	0	3.6	25.4	17.5	17.53	-999	-999	-999	-999
31-03-1983	0.1	2.5	25	17.9	12.62	-999	-999	-999	-999
01-04-1983	7	4.3	27	18.2	20.49	-999	-999	-999	-999
02-04-1983	4.6	3.2	27	19.5	15.61	-999	-999	-999	-999
03-04-1983	0	2	23	18	10.34	-999	-999	-999	-999
04-04-1983	0.5	2.9	24.6	16.9	14.05	-999	-999	-999	-999
05-04-1983	0	2.2	23.5	17	10.91	-999	-999	-999	-999
06-04-1983	0	2.6	24.1	16.9	12.93	-999	-999	-999	-999
07-04-1983	0	2.6	23.5	16.1	13.04	-999	-999	-999	-999
08-04-1983	4.5	2.1	24	17	10.76	-999	-999	-999	-999
09-04-1983	13.9	2.2	24.3	18	10.82	-999	-999	-999	-999
10-04-1983	6	1.7	23.6	17	8.79	-999	-999	-999	-999
11-04-1983	0	2	23.1	17.5	9.93	-999	-999	-999	-999
12-04-1983	0	2.7	24.2	17.4	13.13	-999	-999	-999	-999
13-04-1983	0	2	23.5	17.9	10.03	-999	-999	-999	-999
14-04-1983	5.4	2.1	24.5	18.4	10.8	-999	-999	-999	-999
15-04-1983	0	2.7	24.2	17.9	13.26	-999	-999	-999	-999
16-04-1983	2.4	2.1	24.6	17.5	10.48	-999	-999	-999	-999
17-04-1983	105	1.6	22.8	18	8.54	-999	-999	-999	-999
18-04-1983	0	2.2	23.6	17.1	11.23	-999	-999	-999	-999
19-04-1983	0	3.4	25.5	16.4	16.59	-999	-999	-999	-999
20-04-1983	16	3.6	25.2	17.2	17.6	-999	-999	-999	-999
21-04-1983	0	4.3	24.4	15.4	20.58	-999	-999	-999	-999
22-04-1983	0	2.4	22.5	14.5	11.73	-999	-999	-999	-999
23-04-1983	0	3.5	23.6	14.6	17.09	-999	-999	-999	-999
24-04-1983	0	3.6	24.2	15	17.3	-999	-999	-999	-999
25-04-1983	0.2	2.5	23.5	15	12.27	-999	-999	-999	-999
26-04-1983	0	2.7	22.8	15	13.15	-999	-999	-999	-999
27-04-1983	0	2.2	22	14.1	10.83	-999	-999	-999	-999
28-04-1983	0	2.5	22.5	15	12.26	-999	-999	-999	-999
29-04-1983	0	4.2	23.5	14.6	19.9	-999	-999	-999	-999
30-04-1983	0.4	3.1	22.5	14	14.97	-999	-999	-999	-999
01-05-1983	0	3.4	22.8	14	16.63	-999	-999	-999	-999
02-05-1983	0	4	23.4	14.5	19.27	-999	-999	-999	-999
03-05-1983	0	4.1	22.9	13.9	19.73	-999	-999	-999	-999
04-05-1983	0	3.9	22.9	13.9	18.78	-999	-999	-999	-999
05-05-1983	0	1.8	21	15	9.32	-999	-999	-999	-999
06-05-1983	0	2.8	23	15	13.54	-999	-999	-999	-999
07-05-1983	0.1	1.5	21.6	16	7.86	-999	-999	-999	-999
08-05-1983	0	1.8	22	16.5	9.35	-999	-999	-999	-999
09-05-1983	0	2.3	23.5	15.5	11.5	-999	-999	-999	-999
10-05-1983	0	1.2	21.6	15.1	6.64	-999	-999	-999	-999
11-05-1983	0	2.5	23.1	15.5	12.45	-999	-999	-999	-999
12-05-1983	0	1.4	20.8	15	7.52	-999	-999	-999	-999
13-05-1983	0	2	22.5	15	10.32	-999	-999	-999	-999
14-05-1983	1.9	1.3	21.5	16	6.89	-999	-999	-999	-999
15-05-1983	2.9	1.7	21.4	16.9	8.87	-999	-999	-999	-999
16-05-1983	0	1.9	22	15.5	9.68	-999	-999	-999	-999
17-05-1983	0	2.8	22.5	15	13.76	-999	-999	-999	-999
18-05-1983	0	2.3	22.8	15	11.71	-999	-999	-999	-999
19-05-1983	0	2.2	22.8	15.6	11.16	-999	-999	-999	-999
20-05-1983	0.4	1.9	22.4	15.6	9.63	-999	-999	-999	-999
21-05-1983	0	3.2	22.2	14.1	15.35	-999	-999	-999	-999
22-05-1983	0	2.8	23	14	13.89	-999	-999	-999	-999
23-05-1983	0	1.9	20.9	14	9.6	-999	-999	-999	-999
24-05-1983	0	1.5	21.4	14.5	8.02	-999	-999	-999	-999
25-05-1983	2.5	2.1	23.4	15.5	10.48	-999	-999	-999	-999
26-05-1983	0	2.1	23	15.2	10.61	-999	-999	-999	-999
27-05-1983	0	1.7	21.4	14.9	8.91	-999	-999	-999	-999
28-05-1983	0	1.8	21.5	14.5	9.42	-999	-999	-999	-999
29-05-1983	0	2.6	21.9	13.9	13.02	-999	-999	-999	-999
30-05-1983	0	2.3	21.9	13.9	11.4	-999	-999	-999	-999
31-05-1983	0	3.5	21.2	13.2	16.88	-999	-999	-999	-999
01-06-1983	13	1.5	21.5	14	8	-999	-999	-999	-999
02-06-1983	0	1.9	22.4	15	9.5	-999	-999	-999	-999
03-06-1983	7	2.1	21.5	14	10.77	-999	-999	-999	-999
04-06-1983	12	1.1	20.4	14.5	6.22	-999	-999	-999	-999
05-06-1983	0	2.5	21.5	14	12.34	-999	-999	-999	-999
06-06-1983	0	2.5	22	13.4	12.6	-999	-999	-999	-999
07-06-1983	0	2.9	23.4	14.5	14.07	-999	-999	-999	-999
08-06-1983	0	2.1	21.3	15.1	10.75	-999	-999	-999	-999
09-06-1983	0	2.8	22	14	13.55	-999	-999	-999	-999
10-06-1983	0	2.2	21.8	14	10.99	-999	-999	-999	-999
11-06-1983	0	2	21	14	10.04	-999	-999	-999	-999
12-06-1983	0.3	2.7	22.3	13.8	13.15	-999	-999	-999	-999
13-06-1983	0	3	21.5	14.4	14.54	-999	-999	-999	-999
14-06-1983	0	2.9	20	12.5	14.25	-999	-999	-999	-999
15-06-1983	0	2.7	21	12	13.12	-999	-999	-999	-999
16-06-1983	0	2.6	21	12	12.83	-999	-999	-999	-999
17-06-1983	0	2.4	19.6	12.9	12.01	-999	-999	-999	-999
18-06-1983	0	2.8	20.9	12.5	13.81	-999	-999	-999	-999
19-06-1983	0	1.9	20.2	13	9.68	-999	-999	-999	-999
20-06-1983	0	2.1	20.8	12.4	10.66	-999	-999	-999	-999
21-06-1983	1.4	2.6	22	12.8	12.68	-999	-999	-999	-999
22-06-1983	11.5	0.4	22	14	2.69	-999	-999	-999	-999
23-06-1983	0.6	1.1	18.5	12.9	6.1	-999	-999	-999	-999
24-06-1983	2.2	1	20.4	13	5.71	-999	-999	-999	-999
25-06-1983	0	1.5	20	14	8.06	-999	-999	-999	-999
26-06-1983	0	1.2	20.1	14.2	6.59	-999	-999	-999	-999
27-06-1983	0	2	20.2	14.9	9.91	-999	-999	-999	-999
28-06-1983	1.5	1.5	19.4	12.4	7.81	-999	-999	-999	-999
29-06-1983	0	2.5	20.2	12.5	12.24	-999	-999	-999	-999
30-06-1983	0	0.9	18.4	12.9	5.01	-999	-999	-999	-999
01-07-1983	0	1.8	19.5	12.6	9.03	-999	-999	-999	-999
02-07-1983	0	2.8	21.5	13.5	13.88	-999	-999	-999	-999
03-07-1983	0	1.8	19.9	12.5	9.42	-999	-999	-999	-999
04-07-1983	0	2.9	19.6	11.9	14.09	-999	-999	-999	-999
05-07-1983	0	3.3	20	10.9	16.05	-999	-999	-999	-999
06-07-1983	0	2.6	19.5	10.9	12.68	-999	-999	-999	-999
07-07-1983	0	3.3	20.4	11	16.1	-999	-999	-999	-999
08-07-1983	0	2.5	19.6	11.9	12.33	-999	-999	-999	-999
09-07-1983	0	2.5	20	12.8	12.52	-999	-999	-999	-999
10-07-1983	0	2.1	20.5	13	10.66	-999	-999	-999	-999
11-07-1983	0	3.3	21.6	13	16.22	-999	-999	-999	-999
12-07-1983	0.2	2.3	20.6	13	11.37	-999	-999	-999	-999
13-07-1983	0	2.3	21.4	13.6	11.68	-999	-999	-999	-999
14-07-1983	0	2.4	20.4	13	12.08	-999	-999	-999	-999
15-07-1983	0	2.9	21	13.5	14.26	-999	-999	-999	-999
16-07-1983	2.5	1.9	20.4	12.5	9.55	-999	-999	-999	-999
17-07-1983	0	2.7	20	12	13.36	-999	-999	-999	-999
18-07-1983	0	2.6	20.6	13	12.76	-999	-999	-999	-999
19-07-1983	0	3.4	21.2	12.9	16.42	-999	-999	-999	-999
20-07-1983	0	2	20	12.9	10.23	-999	-999	-999	-999
21-07-1983	0	2.5	22	11.5	12.24	-999	-999	-999	-999
22-07-1983	0	2.8	21.6	11.5	13.98	-999	-999	-999	-999
23-07-1983	0	3.2	21.5	13	15.41	-999	-999	-999	-999
24-07-1983	0	2.5	20.5	12.9	12.39	-999	-999	-999	-999
25-07-1983	0	2.7	21.5	12.9	13.2	-999	-999	-999	-999
26-07-1983	0	2	20.4	12.5	9.97	-999	-999	-999	-999
27-07-1983	0	1.6	17.9	11.5	8.53	-999	-999	-999	-999
28-07-1983	0	1.6	18	12	8.13	-999	-999	-999	-999
29-07-1983	0	1.9	17.8	11	9.52	-999	-999	-999	-999
30-07-1983	0	2.7	19.3	11	13.23	-999	-999	-999	-999
31-07-1983	1.8	2.7	21	12	13.52	-999	-999	-999	-999
01-08-1983	0	3.5	20	12	17.02	-999	-999	-999	-999
02-08-1983	0	2.7	20	11.6	13.42	-999	-999	-999	-999
03-08-1983	0	2	19	11.9	10.12	-999	-999	-999	-999
04-08-1983	0	2.2	19.6	12	10.96	-999	-999	-999	-999
05-08-1983	0	2.8	20.9	12	13.58	-999	-999	-999	-999
06-08-1983	0	3.1	20.5	12.6	15.2	-999	-999	-999	-999
07-08-1983	0	2.6	20	12.9	13.07	-999	-999	-999	-999
08-08-1983	0	1.9	20.5	13	9.56	-999	-999	-999	-999
09-08-1983	0	2.6	20.4	12.4	12.91	-999	-999	-999	-999
10-08-1983	0.4	1.9	19.5	12.1	9.63	-999	-999	-999	-999
11-08-1983	4	3.4	21.2	12.5	16.41	-999	-999	-999	-999
12-08-1983	0.2	3.3	20	13.9	15.84	-999	-999	-999	-999
13-08-1983	0	3.8	21.9	12	18.38	-999	-999	-999	-999
14-08-1983	0	3.1	19.5	10.9	15.01	-999	-999	-999	-999
15-08-1983	0	3	19.9	10.9	14.64	-999	-999	-999	-999
16-08-1983	0	1.8	18.5	11.1	9.04	-999	-999	-999	-999
17-08-1983	0	2	18.5	11	10.11	-999	-999	-999	-999
18-08-1983	0	1.9	20	11	9.56	-999	-999	-999	-999
19-08-1983	0	2.4	18.5	11.5	12.14	-999	-999	-999	-999
20-08-1983	2	1.7	18.5	11.9	8.86	-999	-999	-999	-999
21-08-1983	0	2.7	20.4	12.9	13.28	-999	-999	-999	-999
22-08-1983	0	1.6	19.5	13.2	8.17	-999	-999	-999	-999
23-08-1983	0	1.9	19.5	13.1	9.46	-999	-999	-999	-999
24-08-1983	4	3.8	21.4	13.5	18.3	-999	-999	-999	-999
25-08-1983	0	2.5	20.2	13.1	12.27	-999	-999	-999	-999
26-08-1983	0	2.7	18.6	11.1	13.13	-999	-999	-999	-999
27-08-1983	0	2.3	18.5	11	11.39	-999	-999	-999	-999
28-08-1983	0	4.5	20.4	11.1	21.29	-999	-999	-999	-999
29-08-1983	0	2.2	19.5	11.2	10.97	-999	-999	-999	-999
30-08-1983	0	1.4	17.9	12.8	7.44	-999	-999	-999	-999
31-08-1983	0.2	3.3	19.4	11	16.13	-999	-999	-999	-999
01-09-1983	0	2.4	18	10	11.96	-999	-999	-999	-999
02-09-1983	0	2.8	18	10	13.58	-999	-999	-999	-999
03-09-1983	0	3.5	19.5	10.2	16.85	-999	-999	-999	-999
04-09-1983	0	3.9	20.5	11	18.92	-999	-999	-999	-999
05-09-1983	0	4	19.5	11.5	18.98	-999	-999	-999	-999
06-09-1983	0	4.5	21.8	11.1	21.56	-999	-999	-999	-999
07-09-1983	0	3.1	20.6	11	15.13	-999	-999	-999	-999
08-09-1983	0	2.3	18.6	11.5	11.51	-999	-999	-999	-999
09-09-1983	0.1	1.3	17.4	11.1	6.98	-999	-999	-999	-999
10-09-1983	0	1	16.8	12	5.52	-999	-999	-999	-999
11-09-1983	0	1.2	18.5	12.1	6.6	-999	-999	-999	-999
12-09-1983	0	4	21	12	18.99	-999	-999	-999	-999
13-09-1983	0	4	20.9	11.1	18.96	-999	-999	-999	-999
14-09-1983	0	2.3	19.9	11.5	11.68	-999	-999	-999	-999
15-09-1983	0	3.5	21	12.4	17.01	-999	-999	-999	-999
16-09-1983	0	3.8	20.5	12	18.36	-999	-999	-999	-999
17-09-1983	0	5	21.5	13.9	23.52	-999	-999	-999	-999
18-09-1983	0	4.3	20.6	10.9	20.67	-999	-999	-999	-999
19-09-1983	0	2.3	18.5	11	11.67	-999	-999	-999	-999
20-09-1983	0	2.7	19.6	12	13.09	-999	-999	-999	-999
21-09-1983	0	3.8	21.4	12.5	18.08	-999	-999	-999	-999
22-09-1983	0.6	1.2	18.2	12.1	6.38	-999	-999	-999	-999
23-09-1983	0	1.7	19	13.1	8.59	-999	-999	-999	-999
24-09-1983	0	1.6	17.9	12	8.29	-999	-999	-999	-999
25-09-1983	0.2	2.3	21	12.1	11.64	-999	-999	-999	-999
26-09-1983	0	2.2	20.1	13.9	10.82	-999	-999	-999	-999
27-09-1983	0	1.7	20.5	13.5	8.9	-999	-999	-999	-999
28-09-1983	0.5	1.3	18.4	12.9	6.99	-999	-999	-999	-999
29-09-1983	0.4	1.2	18	12.4	6.49	-999	-999	-999	-999
30-09-1983	0	1.8	19.2	13.9	9.02	-999	-999	-999	-999
01-10-1983	0	3.2	21	12.1	15.36	-999	-999	-999	-999
02-10-1983	0	1.5	20	12.9	7.97	-999	-999	-999	-999
03-10-1983	0	2.2	21.4	12.5	11.2	-999	-999	-999	-999
04-10-1983	2.3	2	19.5	12.6	9.98	-999	-999	-999	-999
05-10-1983	0.1	1.3	17.5	12.1	6.84	-999	-999	-999	-999
06-10-1983	0	2.8	20.1	11.8	13.97	-999	-999	-999	-999
07-10-1983	0	2.5	19.5	11.9	12.42	-999	-999	-999	-999
08-10-1983	40	5.6	23.4	13	26.26	-999	-999	-999	-999
09-10-1983	0.7	4.3	23.2	13	20.45	-999	-999	-999	-999
10-10-1983	0	4.4	23	12.8	20.96	-999	-999	-999	-999
11-10-1983	0	2.1	19.8	13	10.6	-999	-999	-999	-999
12-10-1983	0	3.1	22	14	15.19	-999	-999	-999	-999
13-10-1983	10	2.7	22	14	13.33	-999	-999	-999	-999
14-10-1983	0.1	1.4	19	15.4	7.54	-999	-999	-999	-999
15-10-1983	0.1	2.3	21	14	11.5	-999	-999	-999	-999
16-10-1983	0	3	21	14	14.75	-999	-999	-999	-999
17-10-1983	1.8	2.5	20.9	14.2	12.2	-999	-999	-999	-999
18-10-1983	0	5.7	22.9	14.4	26.83	-999	-999	-999	-999
19-10-1983	0	3.1	19.9	11.9	15.1	-999	-999	-999	-999
20-10-1983	0	2.7	21	12.9	13.18	-999	-999	-999	-999
21-10-1983	0	3.1	23	13.9	15.27	-999	-999	-999	-999
22-10-1983	0	4.7	23	15.1	22.32	-999	-999	-999	-999
23-10-1983	4.5	1.3	21.5	16	6.99	-999	-999	-999	-999
24-10-1983	2	2.2	21.5	15.3	10.96	-999	-999	-999	-999
25-10-1983	0	3.6	22.5	15	17.57	-999	-999	-999	-999
26-10-1983	0	1.3	19	13.9	6.94	-999	-999	-999	-999
27-10-1983	0	1.8	20	14.5	9.31	-999	-999	-999	-999
28-10-1983	0.1	1.8	19.5	15.1	9.22	-999	-999	-999	-999
29-10-1983	0	1.7	19.4	13.9	8.89	-999	-999	-999	-999
30-10-1983	0	2.1	19.5	13.9	10.6	-999	-999	-999	-999
31-10-1983	6.5	1.9	20.5	14.5	9.73	-999	-999	-999	-999
01-11-1983	3.4	2.4	20.5	13.9	12.08	-999	-999	-999	-999
02-11-1983	0.1	3	20.6	13.2	14.58	-999	-999	-999	-999
03-11-1983	0	2.1	20.6	13	10.55	-999	-999	-999	-999
04-11-1983	0	2.5	20	12.6	12.48	-999	-999	-999	-999
05-11-1983	0	3.5	21.4	13.2	16.9	-999	-999	-999	-999
06-11-1983	6	2.1	20	14	10.47	-999	-999	-999	-999
07-11-1983	8	2.1	20.6	14	10.69	-999	-999	-999	-999
08-11-1983	0	3.8	21.5	14	18.14	-999	-999	-999	-999
09-11-1983	0.1	2.6	21.4	13.5	12.75	-999	-999	-999	-999
10-11-1983	0.5	2.3	21.6	14	11.65	-999	-999	-999	-999
11-11-1983	0.5	1.7	21.2	14	8.6	-999	-999	-999	-999
12-11-1983	0	2	20.1	14.5	9.96	-999	-999	-999	-999
13-11-1983	0	2.5	21	14.6	12.62	-999	-999	-999	-999
14-11-1983	0.5	1.4	20	14.5	7.54	-999	-999	-999	-999
15-11-1983	9	2.3	21	14.5	11.34	-999	-999	-999	-999
16-11-1983	0.9	1.6	21	15.1	8.26	-999	-999	-999	-999
17-11-1983	0	3.2	23.5	15	15.35	-999	-999	-999	-999
18-11-1983	0	2.9	23.5	15.9	14.01	-999	-999	-999	-999
19-11-1983	19	1.6	22.5	16.5	8.29	-999	-999	-999	-999
20-11-1983	0	2.3	21.6	16.5	11.46	-999	-999	-999	-999
21-11-1983	6.5	1.4	21.4	17	7.27	-999	-999	-999	-999
22-11-1983	42	2.1	21.6	15.8	10.53	-999	-999	-999	-999
23-11-1983	0.2	2.8	21.9	15.1	13.65	-999	-999	-999	-999
24-11-1983	0	4.2	24.2	15.1	20.24	-999	-999	-999	-999
25-11-1983	9	2.1	23	16	10.52	-999	-999	-999	-999
26-11-1983	0	2	21.9	16.8	10.19	-999	-999	-999	-999
27-11-1983	0	3.1	21.6	14.9	14.89	-999	-999	-999	-999
28-11-1983	0	5.8	23.4	14.5	27.31	-999	-999	-999	-999
29-11-1983	17.5	1.4	23.6	15.2	7.35	-999	-999	-999	-999
30-11-1983	0	6.5	23.6	15.1	30.29	-999	-999	-999	-999
01-12-1983	0	5.2	23.6	14	24.47	-999	-999	-999	-999
02-12-1983	0	2	22.5	16	10.12	-999	-999	-999	-999
03-12-1983	0.1	3.8	25	16.8	18.2	-999	-999	-999	-999
04-12-1983	0	2.8	22.8	17	13.89	-999	-999	-999	-999
05-12-1983	0	2.2	22.5	15.9	11.05	-999	-999	-999	-999
06-12-1983	0	3.1	23	16.8	15.01	-999	-999	-999	-999
07-12-1983	2.5	2.1	22.5	16	10.75	-999	-999	-999	-999
08-12-1983	0	5.3	24.6	14.9	25.15	-999	-999	-999	-999
09-12-1983	0	4.9	25	14.9	23.47	-999	-999	-999	-999
10-12-1983	11.5	1.9	23	15	9.49	-999	-999	-999	-999
11-12-1983	4	2.4	23	16.9	12.14	-999	-999	-999	-999
12-12-1983	0	2.7	24.9	17	13.16	-999	-999	-999	-999
13-12-1983	1.5	2.2	23.5	17.2	10.88	-999	-999	-999	-999
14-12-1983	2	2.6	24.5	17.4	13.01	-999	-999	-999	-999
15-12-1983	4	3.2	24.4	17.5	15.37	-999	-999	-999	-999
16-12-1983	2.2	2.2	23.6	17.4	10.96	-999	-999	-999	-999
17-12-1983	13	1.6	23	17.8	8.24	-999	-999	-999	-999
18-12-1983	0.1	3.7	24.6	16	17.69	-999	-999	-999	-999
19-12-1983	0	3.4	24.9	17	16.54	-999	-999	-999	-999
20-12-1983	5	2.7	23.1	17.2	13.26	-999	-999	-999	-999
21-12-1983	0	3.5	24.9	17.1	16.7	-999	-999	-999	-999
22-12-1983	0	1.9	23.4	18.1	9.84	-999	-999	-999	-999
23-12-1983	0.8	4.3	25.5	17.2	20.38	-999	-999	-999	-999
24-12-1983	0.7	1.9	23.6	18	9.62	-999	-999	-999	-999
25-12-1983	12	1.2	24	19.9	6.61	-999	-999	-999	-999
26-12-1983	13	1.8	23.5	14	9.44	-999	-999	-999	-999
27-12-1983	0.1	2.9	24.2	17	14.01	-999	-999	-999	-999
28-12-1983	1.5	1.7	24.5	17.9	8.96	-999	-999	-999	-999
29-12-1983	0	0.7	22.6	18.8	4.31	-999	-999	-999	-999
30-12-1983	0	2.9	25	18	14.34	-999	-999	-999	-999
31-12-1983	0.6	3.1	24.5	18	14.16	-999	-999	130	-999
01-01-1984	0	2.8	24.9	18	11.88	-999	-999	142	-999
02-01-1984	0	4.8	26.5	18.5	25.01	-999	-999	157	-999
03-01-1984	0	5	27	15.1	23.1	-999	-999	180	-999
04-01-1984	0	4.3	26.5	15.9	20.09	-999	-999	156	-999
05-01-1984	0	4.3	26.1	16.9	21.1	-999	-999	170	-999
06-01-1984	1.8	4.4	25.4	16.8	22.45	-999	-999	149	-999
07-01-1984	0.1	4.4	25.4	16.5	22.42	-999	-999	147	-999
08-01-1984	11	3	24.9	18.5	11.14	-999	-999	427	-999
09-01-1984	0	4.9	27.9	20.1	24.53	-999	-999	349	-999
10-01-1984	2.7	3.2	25	19	13.85	-999	-999	160	-999
11-01-1984	2	2.9	25.6	19.2	12.72	-999	-999	170	-999
12-01-1984	0	2.8	25.6	18.8	11.6	-999	-999	165	-999
13-01-1984	4.9	2.1	23.1	18.9	7.8	-999	-999	148	-999
14-01-1984	1.5	2.9	24.5	18	13.22	-999	-999	149	-999
15-01-1984	17	2.9	24	18	12.65	-999	-999	174	-999
16-01-1984	0.5	4.1	26	18	20.44	-999	-999	157	-999
17-01-1984	0	3.8	25.5	18.1	17.8	-999	-999	169	-999
18-01-1984	0	4	26.2	17.8	19.02	-999	-999	163	-999
19-01-1984	11	2.2	24.9	19.1	8.54	-999	-999	118	-999
20-01-1984	34	1.5	23	20.8	5.61	-999	-999	125	-999
21-01-1984	8	3.2	25.5	19.5	15.04	-999	-999	131	-999
